date,open,high,low,close,adj_close,volume
2025-08-05,327.59828424462705,327.9258825288716,327.1624566162845,327.4899465628473,327.4899465628473,1436300
2025-08-06,326.5593620939469,327.2052114299409,326.2328027318529,326.8783330968441,326.8783330968441,2848167
2025-08-07,328.00576053826495,328.3337662988032,327.58296942696893,327.9108803072762,327.9108803072762,1048165
2025-08-08,328.2356389952481,329.3762325765022,327.90740335625287,329.04718539111116,329.04718539111116,1048003
2025-08-11,328.1117901909516,328.45396160578133,327.7836784007606,328.12583577001135,328.12583577001135,1818281
2025-08-12,326.7074325129324,327.73127225211647,326.3807250804195,327.4038683837328,327.4038683837328,2804114
2025-08-13,328.4353257729671,328.8773911839873,328.10689044719413,328.5488423416457,328.5488423416457,2967168
2025-08-14,329.03279006295986,329.3618228530228,328.40969511331593,328.7384335468628,328.7384335468628,2622693
2025-08-15,329.0483198162096,329.3773681360258,327.86276931030187,328.1909602705724,328.1909602705724,2134183
2025-08-18,328.7332190760028,329.67187963138093,328.4044858569268,329.3425370942867,329.3425370942867,2533668
2025-08-19,329.39168641130686,329.72107809771813,328.7628516519422,329.0919435955377,329.0919435955377,1173895
2025-08-20,328.5867386770927,329.6447842085894,328.2581519384156,329.31546873984956,329.31546873984956,2951342
2025-08-21,329.8025154370065,330.1323179524435,328.55950519413886,328.88839358772657,328.88839358772657,2050864
2025-08-22,327.32760281201905,329.0748488516487,327.000275209207,328.74610274889983,328.74610274889983,2447142
2025-08-25,330.11232366956136,330.4424359932309,329.50772717751863,329.8375647422609,329.8375647422609,2649018
2025-08-26,329.156274719511,330.31708532743335,328.82711844479144,329.9870982292042,329.9870982292042,2680548
2025-08-27,328.5961781569847,330.04563389789354,328.2675819788277,329.7159179799137,329.7159179799137,2409308
2025-08-28,328.90225940040733,330.8296634856614,328.5733571410069,330.4991643213401,330.4991643213401,1385004
2025-08-29,330.47191813206683,331.0019187232473,330.1414462139348,330.67124747577157,330.67124747577157,2999279
2025-09-01,330.31639860064655,330.64671499924714,329.62716939895455,329.95712652548,329.95712652548,2093230
2025-09-02,330.2726993652253,330.9988413178226,329.94242666586007,330.66817314467795,330.66817314467795,1001592
2025-09-03,333.51959435107676,333.8531139454278,331.4904640940874,331.82228638046786,331.82228638046786,2222834
2025-09-04,331.6305839666146,331.96221455058117,330.43959852426264,330.7703688931558,330.7703688931558,2002037
2025-09-05,331.3978604298951,331.72925829032494,330.65462950347626,330.98561511859486,330.98561511859486,2441465
2025-09-08,331.4294985706425,331.76092806921315,331.06122144559095,331.3926140596506,331.3926140596506,2717377
2025-09-09,330.55584420269497,331.7238216378245,330.22528835849226,331.39242920861597,331.39242920861597,2263468
2025-09-10,331.1783735595324,331.6240396467707,330.8471951859729,331.29274689987085,331.29274689987085,2477239
2025-09-11,332.5394349019556,332.87197433685753,331.7008003941539,332.0328332273813,332.0328332273813,2257379
2025-09-12,332.05322324136006,332.38527646460136,331.08174910658107,331.41316226884993,331.41316226884993,1742214
2025-09-15,330.3732866726893,331.077018184884,330.0429133860166,330.7462719129711,330.7462719129711,1903684
2025-09-16,331.07798376721667,331.9751482178806,330.74690578344945,331.64350471316743,331.64350471316743,1377498
2025-09-17,332.8286450735393,333.1614737186128,331.9762105836919,332.3085191027947,332.3085191027947,2484418
2025-09-18,333.1198582545313,333.45297811278584,331.5940378999265,331.9259638637903,331.9259638637903,1991346
2025-09-19,333.3679022561174,333.7769420477654,333.0345343538613,333.4434985492162,333.4434985492162,2248834
2025-09-22,332.9581486643894,333.65430543816854,332.625190515725,333.32098445371486,333.32098445371486,2163989
2025-09-23,333.61983616163576,333.95345599779733,332.550868667816,332.88375242023625,332.88375242023625,1295067
2025-09-24,332.6202004319292,332.9528206323611,332.22719969836,332.5597594578178,332.5597594578178,2436564
2025-09-25,333.00995109995927,333.3429610510592,332.26651424816157,332.5991133615231,332.5991133615231,2746181
2025-09-26,334.0437142749504,334.3777579892253,333.21830025563685,333.5518521077446,333.5518521077446,1090856
